"provider_id","date","country","tracking_ecommerce_source","device","exits","revenue_local_currency","revenue_euro"
"8500","2021-01-17","EE","no","desktop","190","0","0"
"8514","2021-01-17","EE","yes","desktop","110","9.6459","9.645"
"8500","2021-01-17","EE","no","mobile","34","0","0"
"11073","2021-01-04","LT","yes","tablet","36","2.885719805","2.884"
"11047","2021-01-04","LT","yes","mobile","288","32.300462593","32.294"
"8534","2021-02-04","EE","yes","mobile","26","4.0755","4.074"
"8500","2021-02-04","EE","no","mobile","33","4.86112","4.856"
"11095","2021-02-03","LT","yes","tablet","52","5.883476321","5.89"
"11148","2021-02-03","LV","yes","mobile","48","8.3985","8.403"
"11073","2021-02-03","LT","yes","tablet","18","1.31685122","1.316"
"8510","2021-01-30","EE","yes","mobile","100","4.9808","4.996"
"8500","2021-02-07","EE","no","tablet","54","3.78048","3.778"
"11154","2021-02-07","LV","yes","tablet","165","14.1966","14.238"
"11172","2021-03-19","LV","yes","mobile","158","29.5515","29.53"
"11062","2021-03-19","LT","yes","mobile","283","24.557756497","24.57"
"11171","2021-03-19","LV","yes","tablet","79","8.2148","8.227"
"8511","2021-01-30","EE","yes","mobile","190","4.5815","4.585"
"11086","2021-01-26","LT","no","desktop","50","0","0"
"11173","2021-02-16","LV","yes","tablet","28","3.399","3.401"
"8508","2021-02-07","EE","yes","tablet","23","0","0"
"11048","2021-02-25","LT","yes","desktop","36","0","0"
"11060","2021-01-30","LT","yes","tablet","45","2.74035701","2.742"
"11068","2021-02-10","LT","yes","desktop","308","45.838359859","45.846"
"8499","2021-03-15","EE","yes","tablet","134","20.69","20.69"
"11136","2021-03-19","LV","yes","desktop","27","0","0"
"11142","2021-03-20","LV","no","mobile","13","0","0"
"8506","2021-02-25","EE","yes","tablet","8","0.67815","0.679"
"8506","2021-03-11","EE","yes","tablet","4","0.286","0.288"
"11165","2021-03-25","LV","yes","desktop","391","21.5171","21.507"
"8510","2021-03-25","EE","yes","mobile","144","24.8336","24.818"
"8514","2021-02-20","EE","yes","mobile","36","7.9915","7.989"
"11145","2021-01-13","LV","yes","mobile","57","1.4377","1.459"
"8508","2021-01-27","EE","yes","tablet","15","0","0"
"11092","2021-02-24","LT","yes","mobile","29","1.162847733","1.162"
"8511","2021-03-10","EE","yes","tablet","8","0.91025","0.909"
"8506","2021-02-20","EE","yes","mobile","11","1.9833","1.983"
"8514","2021-02-20","EE","yes","tablet","12","1.6951","1.695"
"11146","2021-03-12","LV","yes","mobile","133","4.0667","4.044"
"11049","2021-03-12","LT","yes","tablet","5","0.585693435","0.585"
"11140","2021-03-12","LV","yes","tablet","21","2.27975","2.285"
"11145","2021-03-12","LV","yes","desktop","418","31.56725","31.521"
"11049","2021-01-18","LT","yes","tablet","15","0.11624286","0.114"
"11046","2021-01-14","LT","no","desktop","34","0","0"
"11047","2021-01-12","LT","yes","tablet","113","12.694194855","12.711"
"8535","2021-01-08","EE","yes","mobile","39","5.2228","5.225"
"11063","2021-01-10","LT","yes","tablet","11","0","0"
"11091","2021-02-17","LT","yes","desktop","94","11.15484444","11.154"
"11151","2021-02-17","LV","yes","desktop","27","2.7006375","2.697"
"11060","2021-03-09","LT","yes","mobile","401","76.943975784","76.956"
"11145","2021-02-24","LV","yes","mobile","147","18.744","18.754"
"11058","2021-02-24","LT","no","desktop","35","0","0"
"11050","2021-01-07","LT","yes","desktop","47","0","0"
"11155","2021-03-16","LV","yes","desktop","121","13.55695","13.581"
"11091","2021-03-16","LT","yes","mobile","11","0.16308988","0.163"
"11092","2021-03-16","LT","yes","mobile","59","8.487826157","8.493"
"11049","2021-02-03","LT","yes","mobile","44","7.029026498","7.036"
"11136","2021-03-01","LV","yes","desktop","23","0","0"
"11049","2021-02-06","LT","yes","mobile","58","11.167283001","11.164"
"11080","2021-01-26","LT","yes","mobile","10","2.216986154","2.219"
"11099","2021-03-18","LT","yes","desktop","81","20.568904882","20.572"
"11069","2021-01-03","LT","yes","mobile","13","3.346179374","3.348"
"11148","2021-01-20","LV","yes","tablet","13","1.280675","1.282"
"8511","2021-02-28","EE","yes","mobile","35","7.7407","7.738"
"11060","2021-02-28","LT","yes","tablet","75","5.628509912","5.641"
"11048","2021-01-13","LT","yes","desktop","29","0","0"
"11145","2021-01-07","LV","yes","tablet","14","0.3685","0.374"
"11149","2021-01-06","LV","yes","mobile","45","6.2018","6.201"
"8532","2021-02-19","EE","yes","tablet","3","0.0132","0.012"
"8508","2021-02-08","EE","yes","mobile","46","0","0"
"8499","2021-02-08","EE","yes","tablet","53","8.0615","8.062"
"11076","2021-02-08","LT","yes","desktop","2","0","0"
"11086","2021-02-02","LT","no","mobile","10","0","0"
"8532","2021-01-09","EE","yes","desktop","53","4.45995","4.452"
"11097","2021-03-20","LT","yes","mobile","29","0","0"
"11145","2021-02-04","LV","yes","tablet","24","1.04665","1.044"
"11068","2021-02-13","LT","yes","tablet","52","6.592936376","6.601"
"11148","2021-02-13","LV","yes","desktop","45","4.4341","4.44"
"8506","2021-03-01","EE","yes","mobile","47","7.8452","7.842"
"11155","2021-01-16","LV","no","desktop","8","0","0"
"8534","2021-01-12","EE","yes","mobile","26","3.9171","3.921"
"11149","2021-02-22","LV","yes","desktop","172","16.73925","16.779"
"11106","2021-02-05","LT","yes","tablet","382","44.220016029","44.232"
"8502","2021-02-05","EE","yes","desktop","59","0","0"
"11096","2021-03-15","LT","yes","desktop","288","50.022218363","50.042"
"11051","2021-03-15","LT","yes","tablet","226","22.56506485","22.557"
"11084","2021-03-15","LT","yes","mobile","392","85.10577699","85.112"
"8506","2021-03-18","EE","yes","mobile","30","5.4285","5.428"
"11044","2021-03-18","LT","no","mobile","92","26.327740953","26.342"
"8513","2021-03-18","EE","no","tablet","3","0","0"
"11080","2021-01-01","LT","yes","mobile","5","0","0"
"11145","2021-02-07","LV","yes","tablet","25","1.52405","1.522"
"11086","2021-02-12","LT","yes","tablet","11","0.076399163","0.076"
"11140","2021-02-12","LV","yes","mobile","39","7.5383","7.542"
"11075","2021-02-03","LT","no","mobile","3","0","0"
"11049","2021-01-21","LT","yes","desktop","54","0.411417992","0.407"
"11170","2021-01-22","LV","yes","tablet","26","2.502775","2.511"
"8536","2021-01-22","EE","yes","tablet","49","1.3046","1.307"
"8511","2021-02-10","EE","yes","mobile","33","1.4707","1.462"
"11046","2021-02-10","LT","no","mobile","10","0","0"
"8521","2021-03-07","EE","yes","mobile","90","13.4035","13.398"
"11080","2021-03-07","LT","yes","desktop","126","18.098265815","18.092"
"11044","2021-03-07","LT","no","mobile","57","15.076392172","15.081"
"11142","2021-03-07","LV","no","mobile","15","0","0"
"8502","2021-03-07","EE","yes","desktop","42","0","0"
"11073","2021-01-22","LT","yes","tablet","33","3.041624642","3.045"
"8514","2021-02-11","EE","yes","tablet","3","0.41305","0.413"
"11090","2021-02-04","LT","no","desktop","4","0.856379429","0.857"
"11095","2021-03-11","LT","yes","tablet","19","2.141690316","2.143"
"8506","2021-03-12","EE","yes","desktop","143","16.65675","16.659"
"11080","2021-03-15","LT","yes","desktop","144","22.412279321","22.401"
"11049","2021-03-22","LT","yes","desktop","30","3.423323825","3.427"
"11137","2021-01-29","LV","yes","desktop","43","0","0"
"11092","2021-03-09","LT","yes","desktop","89","1.057715728","1.071"
"11172","2021-03-09","LV","yes","mobile","61","10.9736","10.97"
"8499","2021-03-09","EE","yes","mobile","158","52.28","52.28"
"11051","2021-03-24","LT","yes","tablet","236","31.433423174","31.394"
"11080","2021-03-24","LT","yes","tablet","28","3.017269322","3.018"
"8535","2021-01-03","EE","yes","tablet","11","0.8074","0.808"
"8510","2021-01-02","EE","yes","mobile","135","0.9405","1.006"
"11148","2021-02-06","LV","yes","desktop","120","10.68045","10.716"
"11095","2021-01-09","LT","yes","tablet","70","5.747248379","5.749"
"11063","2021-01-09","LT","yes","desktop","50","0","0"
"11096","2021-03-25","LT","yes","mobile","81","31.012105733","31.017"
"11060","2021-03-25","LT","yes","mobile","103","6.554202515","6.56"
"11146","2021-03-28","LV","yes","mobile","171","3.4452","3.512"
"11070","2021-03-28","LT","yes","mobile","243","102.289116155","102.305"
"11117","2021-03-28","LT","yes","tablet","510","69.286166859","69.271"
"11058","2021-02-10","LT","no","desktop","31","0","0"
"8535","2021-01-27","EE","yes","tablet","5","0.3938","0.394"
"11079","2021-01-21","LT","yes","tablet","10","0","0"
"11148","2021-02-08","LV","yes","mobile","25","4.2658","4.266"
"11149","2021-02-22","LV","yes","tablet","25","2.0471","2.055"
"11086","2021-02-22","LT","yes","tablet","3","0.02041551","0.021"
"11047","2021-03-24","LT","yes","tablet","101","14.895654474","14.896"
"11095","2021-03-03","LT","yes","desktop","160","20.242318283","20.242"
"8536","2021-03-03","EE","yes","mobile","180","23.694","23.716"
"11154","2021-03-03","LV","yes","tablet","102","10.77285","10.78"
"11073","2021-03-03","LT","yes","mobile","237","47.584960957","47.545"
"11170","2021-03-03","LV","yes","desktop","311","27.34655","27.42"
"8521","2021-02-16","EE","yes","desktop","252","15.61615","15.638"
"8514","2021-02-17","EE","yes","desktop","11","1.1968","1.198"
"11146","2021-03-04","LV","yes","tablet","22","2.409","2.416"
"11142","2021-03-04","LV","no","mobile","3","0","0"
"8500","2021-02-03","EE","no","tablet","32","2.86088","2.855"
"11050","2021-01-19","LT","yes","mobile","21","0","0"
"11061","2021-01-19","LT","yes","desktop","5","0","0"
"11173","2021-01-28","LV","yes","tablet","31","3.23136","3.232"
"8510","2021-02-16","EE","yes","tablet","21","1.9965","1.997"
"8514","2021-01-24","EE","yes","mobile","21","3.8544","3.857"
"8521","2021-02-02","EE","yes","mobile","52","2.2781","2.278"
"11079","2021-01-09","LT","yes","tablet","24","2.150158759","2.152"
"11078","2021-02-18","LT","yes","desktop","10","0","0"
"11046","2021-02-02","LT","no","mobile","30","0","0"
"11078","2021-02-02","LT","yes","desktop","12","0","0"
"11148","2021-01-28","LV","yes","mobile","3","0","0"
"11171","2021-03-03","LV","yes","mobile","341","52.1884","52.17"
"11079","2021-02-18","LT","yes","desktop","72","0","0"
"11142","2021-02-06","LV","no","mobile","97","0","0"
"11073","2021-02-06","LT","yes","tablet","12","0.510731764","0.51"
"11046","2021-03-27","LT","no","desktop","91","0","0"
"8502","2021-02-17","EE","yes","desktop","19","0","0"
"8536","2021-03-30","EE","yes","desktop","2975","190.623069892","190.602"
"11146","2021-03-30","LV","yes","desktop","495","50.264380887","50.18"
"8499","2021-03-30","EE","yes","mobile","348","158.964","158.964"
"8517","2021-03-30","EE","yes","mobile","91","15.04272","15.04"
"11084","2021-03-30","LT","yes","desktop","763","104.440588991","104.463"
"8517","2021-03-30","EE","yes","tablet","33","2.3914","2.389"
"11136","2021-02-06","LV","yes","tablet","5","0","0"
"11151","2021-03-30","LV","yes","tablet","6","0.664125","0.665"
"8511","2021-02-12","EE","yes","mobile","29","1.1638","1.177"
"11048","2021-02-21","LT","yes","mobile","18","0","0"
"11073","2021-02-21","LT","yes","desktop","80","4.5484104","4.551"
"11069","2021-01-20","LT","yes","desktop","11","1.513295838","1.514"
"8513","2021-03-09","EE","no","desktop","12","0","0"
"11096","2021-03-25","LT","yes","tablet","49","8.432108665","8.437"
"11095","2021-03-25","LT","yes","mobile","136","21.670750259","21.661"
"11073","2021-03-25","LT","yes","tablet","34","3.258399459","3.26"
"11044","2021-02-18","LT","no","mobile","49","12.900180328","12.905"
"11155","2021-02-27","LV","yes","desktop","49","0.2695","0.294"
"11134","2021-03-03","LV","no","desktop","78","0","0"
"11092","2021-03-03","LT","yes","mobile","30","1.045530204","1.05"
"8511","2021-02-14","EE","yes","mobile","53","2.0295","2.036"
"11142","2021-01-16","LV","no","tablet","18","0","0"
"11086","2021-01-16","LT","no","mobile","4","0","0"
"8502","2021-02-06","EE","yes","desktop","36","0","0"
"8534","2021-01-20","EE","yes","tablet","7","0.09735","0.095"
"8502","2021-01-06","EE","yes","mobile","2","0","0"
"11062","2021-02-20","LT","yes","tablet","20","0.846617524","0.845"
"11149","2021-02-19","LV","yes","mobile","72","12.8788","12.874"
"11046","2021-03-25","LT","no","mobile","29","0","0"
"11142","2021-03-13","LV","no","desktop","11","0","0"
"11046","2021-02-27","LT","no","tablet","8","0","0"
"11128","2021-03-26","LT","yes","tablet","10","0","0"
"11145","2021-03-24","LV","yes","tablet","34","1.68025","1.686"
"11048","2021-03-15","LT","yes","desktop","43","0","0"
"8508","2021-03-15","EE","yes","desktop","16","0","0"
"11148","2021-02-14","LV","yes","mobile","30","5.698","5.7"
"11067","2021-02-16","LT","yes","desktop","93","15.241037869","15.248"
"11054","2021-03-21","LT","yes","mobile","35","0","0"
"8536","2021-03-08","EE","yes","tablet","95","7.3711","7.352"
"11090","2021-03-08","LT","no","desktop","11","1.757176315","1.758"
"11150","2021-01-24","LV","yes","tablet","3","0.335775","0.336"
"8506","2021-01-29","EE","yes","mobile","4","0","0"
"8513","2021-02-05","EE","no","desktop","7","0","0"
"11080","2021-03-15","LT","yes","tablet","28","4.754404065","4.752"
"8514","2021-02-03","EE","yes","mobile","16","3.3253","3.325"
"11137","2021-02-22","LV","yes","mobile","4","0","0"
"11046","2021-02-08","LT","no","mobile","14","0","0"
"8511","2021-03-03","EE","yes","mobile","29","4.7795","4.778"
"11044","2021-01-26","LT","no","mobile","11","0","0"
"11077","2021-01-26","LT","yes","mobile","1","0","0"
"8517","2021-02-16","EE","yes","mobile","12","0","0"
"11084","2021-02-16","LT","yes","tablet","75","9.561921473","9.56"
"11061","2021-02-13","LT","yes","desktop","8","0","0"
"11075","2021-01-27","LT","no","desktop","6","0","0"
"11048","2021-03-18","LT","yes","desktop","43","0","0"
"8502","2021-01-14","EE","yes","mobile","2","0","0"
"8534","2021-02-05","EE","yes","desktop","135","10.56","10.605"
"11171","2021-02-05","LV","yes","tablet","51","4.09255","4.104"
"11150","2021-02-01","LV","yes","desktop","2","0.17325","0.174"
"8506","2021-01-20","EE","yes","tablet","6","0","0"
"11080","2021-03-03","LT","yes","mobile","26","7.25030282","7.252"
"11134","2021-03-01","LV","no","mobile","22","0","0"
"11077","2021-03-21","LT","yes","desktop","5","0","0"
"8534","2021-01-23","EE","yes","tablet","5","0.3025","0.305"
"11134","2021-03-25","LV","no","mobile","23","0","0"
"11080","2021-03-12","LT","yes","tablet","17","2.428615773","2.427"
"11049","2021-03-19","LT","yes","mobile","11","2.243204389","2.243"
"11078","2021-03-07","LT","yes","desktop","6","0","0"
"11148","2021-02-05","LV","yes","tablet","19","1.52075","1.527"
"8514","2021-01-12","EE","yes","mobile","65","11.3344","11.346"
"11075","2021-01-18","LT","no","tablet","1","0","0"
"8511","2021-02-16","EE","yes","tablet","12","0.81081","0.813"
"11063","2021-03-16","LT","yes","tablet","12","0","0"
"8534","2021-02-25","EE","yes","desktop","46","2.9557","2.948"
"8517","2021-01-01","EE","yes","mobile","21","0","0"
"11061","2021-01-01","LT","yes","mobile","15","0.910610337","0.911"
"11148","2021-01-01","LV","yes","tablet","11","1.0362","1.039"
"11050","2021-01-01","LT","yes","mobile","17","0","0"
"11067","2021-01-02","LT","yes","tablet","19","1.863979314","1.866"
"11155","2021-03-25","LV","yes","desktop","49","0","0"
"11148","2021-02-05","LV","yes","mobile","64","10.9131","10.915"
"11086","2021-01-26","LT","no","tablet","6","0","0"
"8514","2021-01-17","EE","yes","tablet","17","1.3959","1.396"
"11092","2021-03-23","LT","yes","desktop","130","8.718365466","8.731"
"8535","2021-03-23","EE","yes","tablet","7","0.49775","0.499"
"8511","2021-03-12","EE","yes","mobile","25","4.56093","4.56"
"11058","2021-03-12","LT","no","desktop","22","0","0"
"11076","2021-02-04","LT","yes","mobile","1","0","0"
"11050","2021-01-01","LT","yes","tablet","2","0","0"
"8506","2021-01-21","EE","yes","tablet","3","0","0"
"11091","2021-01-31","LT","no","tablet","9","0.984665745","0.986"
"11064","2021-03-30","LT","no","desktop","25","0","0"
"8516","2021-03-27","EE","no","tablet","9","0.9966","0.996"
"11137","2021-03-11","LV","yes","desktop","11","0","0"
"8517","2021-03-23","EE","yes","mobile","95","14.85088","14.847"
"11091","2021-02-25","LT","yes","mobile","11","0.190571196","0.19"
"11136","2021-03-23","LV","yes","mobile","12","0","0"
"8510","2021-03-23","EE","yes","tablet","40","3.1856","3.195"
"11153","2021-02-12","LV","no","desktop","3","0","0"
"8511","2021-02-12","EE","yes","tablet","5","0.15675","0.155"
"11139","2021-01-14","LV","yes","desktop","1","0","0"
"11050","2021-03-21","LT","yes","mobile","25","0","0"
"11099","2021-03-21","LT","yes","tablet","14","3.394249933","3.396"
"11149","2021-03-22","LV","yes","tablet","22","2.69005","2.691"
"11151","2021-02-07","LV","yes","tablet","24","3.0833","3.081"
"11090","2021-03-19","LT","no","mobile","11","5.005584618","5.008"
"11136","2021-03-27","LV","yes","desktop","24","0","0"
"11099","2021-03-27","LT","yes","mobile","12","1.124164914","1.124"
"11142","2021-03-08","LV","no","tablet","2","0","0"
"11044","2021-02-19","LT","no","tablet","8","1.150392557","1.15"
"11061","2021-02-19","LT","yes","mobile","10","0","0"
"11091","2021-02-19","LT","yes","tablet","14","1.295414061","1.295"
"11142","2021-02-15","LV","no","desktop","12","0","0"
"8534","2021-02-27","EE","yes","mobile","6","0.0968","0.095"
"8500","2021-01-18","EE","no","tablet","16","0","0"
"11087","2021-02-07","LT","yes","desktop","18","0","0"
"8502","2021-02-08","EE","yes","mobile","7","0","0"
"11069","2021-02-05","LT","yes","mobile","11","3.627817043","3.626"
"11173","2021-02-05","LV","yes","tablet","32","3.52572","3.531"
"11153","2021-03-02","LV","no","desktop","6","0","0"
"11083","2021-01-15","LT","yes","desktop","3","0","0"
"11148","2021-01-04","LV","yes","tablet","11","0.8701","0.874"
"11067","2021-01-26","LT","yes","mobile","18","0","0"
"8517","2021-03-07","EE","yes","mobile","52","8.22712","8.222"
"11147","2021-02-16","LV","no","desktop","7","0","0"
"11172","2021-02-19","LV","yes","tablet","7","0.1155","0.116"
"8508","2021-03-31","EE","yes","desktop","20","0","0"
"11149","2021-03-31","LV","yes","tablet","12","1.13575","1.139"
"8525","2021-03-21","EE","no","mobile","9","0","0"
"11044","2021-03-02","LT","no","mobile","20","4.834603396","4.836"
"11087","2021-03-02","LT","yes","desktop","31","0","0"
"11134","2021-01-29","LV","no","tablet","11","0.7909","0.796"
"8500","2021-02-28","EE","no","tablet","8","0","0"
"8499","2021-02-16","EE","yes","tablet","59","7.72","7.72"
"8502","2021-02-16","EE","yes","desktop","29","0","0"
"11075","2021-03-21","LT","yes","mobile","31","9.585596517","9.587"
"11146","2021-03-10","LV","yes","tablet","23","0.49335","0.483"
"11136","2021-03-29","LV","yes","mobile","6","0","0"
"11079","2021-03-30","LT","yes","desktop","63","0","0"
"11147","2021-03-03","LV","no","desktop","7","0","0"
"8517","2021-03-03","EE","yes","mobile","40","7.3315","7.326"
"11095","2021-03-02","LT","yes","tablet","19","2.760532638","2.761"
"11062","2021-03-30","LT","yes","tablet","86","4.505787361","4.507"
"11050","2021-03-14","LT","yes","mobile","20","0","0"
"11069","2021-01-13","LT","yes","desktop","10","1.260441802","1.262"
"11146","2021-02-16","LV","yes","mobile","16","0","0"
"11077","2021-03-25","LT","yes","mobile","2","0","0"
"11095","2021-02-19","LT","yes","tablet","9","0.516217625","0.515"
"11058","2021-03-26","LT","no","desktop","16","0","0"
"11064","2021-02-14","LT","no","mobile","3","0","0"
"11049","2021-03-31","LT","yes","tablet","4","0.527205583","0.528"
"11064","2021-03-11","LT","no","desktop","24","0","0"
"11092","2021-02-22","LT","yes","tablet","6","0.663196742","0.664"
"8532","2021-02-01","EE","yes","mobile","7","0.968","0.968"
"11095","2021-02-13","LT","yes","tablet","7","0.284065061","0.284"
"8532","2021-02-17","EE","yes","mobile","8","1.0538","1.053"
"11137","2021-03-05","LV","yes","mobile","5","0","0"
"8506","2021-03-02","EE","yes","mobile","26","4.2317","4.231"
"8534","2021-03-25","EE","yes","tablet","8","0.59675","0.596"
"11091","2021-03-13","LT","yes","desktop","17","0.086450645","0.087"
"8508","2021-03-25","EE","yes","tablet","2","0","0"
"11046","2021-03-20","LT","no","mobile","24","0","0"
"8506","2021-03-02","EE","yes","tablet","6","0.6204","0.621"
"8511","2021-03-27","EE","yes","mobile","38","6.85377","6.856"
"11075","2021-02-02","LT","no","desktop","8","0","0"
"8500","2021-03-07","EE","no","tablet","14","0","0"
"8508","2021-03-14","EE","yes","desktop","9","0","0"
"8532","2021-03-14","EE","yes","tablet","6","0.50215","0.504"
"11069","2021-01-26","LT","yes","mobile","7","0","0"
"8502","2021-02-22","EE","yes","desktop","24","0","0"
"8534","2021-01-26","EE","yes","mobile","26","3.1229","3.12"
"11075","2021-03-31","LT","yes","desktop","68","6.888292159","6.896"
"11064","2021-03-01","LT","no","mobile","6","0","0"
"11049","2021-03-21","LT","yes","tablet","11","1.298576199","1.3"
"8506","2021-01-25","EE","yes","mobile","6","0","0"
"11078","2021-01-25","LT","yes","mobile","4","0","0"
"8506","2021-01-23","EE","yes","mobile","7","0","0"
"8502","2021-01-12","EE","yes","mobile","9","0","0"
"11064","2021-01-27","LT","no","mobile","9","0","0"
"11079","2021-03-27","LT","yes","tablet","5","0","0"
"8515","2021-01-12","EE","yes","desktop","6","0.6226","0.622"
"11061","2021-01-18","LT","yes","mobile","5","0","0"
"11064","2021-01-20","LT","no","mobile","2","0","0"
"11079","2021-01-19","LT","yes","mobile","12","0","0"
"11091","2021-03-05","LT","yes","mobile","10","0.138636401","0.135"
"8500","2021-02-25","EE","no","mobile","15","0","0"
"11134","2021-02-25","LV","no","tablet","8","0","0"
"11083","2021-03-24","LT","yes","tablet","1","0","0"
"11142","2021-03-16","LV","no","mobile","9","0","0"
"8513","2021-01-02","EE","no","desktop","13","0","0"
"11077","2021-03-03","LT","yes","tablet","1","0","0"
"11087","2021-02-28","LT","yes","mobile","9","0","0"
"8532","2021-01-19","EE","yes","tablet","2","0.1265","0.126"
"8513","2021-03-13","EE","no","desktop","7","0","0"
"8500","2021-02-24","EE","no","mobile","8","0","0"
"11044","2021-03-13","LT","no","tablet","12","1.717828596","1.718"
"11090","2021-03-13","LT","no","mobile","11","3.951564683","3.954"
"11142","2021-03-26","LV","no","desktop","9","0","0"
"11075","2021-01-12","LT","no","desktop","3","0","0"
"11147","2021-03-01","LV","no","mobile","1","0","0"
"11076","2021-02-01","LT","yes","desktop","8","0","0"
"11046","2021-03-28","LT","no","tablet","14","0","0"
"8521","2021-02-26","EE","yes","tablet","12","0.2695","0.275"
"11151","2021-03-31","LV","yes","mobile","17","4.204475","4.206"
"11150","2021-02-14","LV","yes","desktop","4","0.4829","0.483"
"11064","2021-02-04","LT","no","mobile","3","0","0"
"11077","2021-02-14","LT","yes","desktop","6","0","0"
"8513","2021-01-28","EE","no","desktop","8","0","0"
"11049","2021-01-16","LT","yes","mobile","11","0.319506552","0.32"
"8513","2021-01-25","EE","no","mobile","1","0","0"
"8532","2021-02-01","EE","yes","tablet","2","0.121","0.122"
"8532","2021-01-04","EE","yes","tablet","3","0.1331","0.133"
"11050","2021-02-12","LT","yes","tablet","2","0","0"
"11096","2021-02-24","LT","yes","tablet","2","0.249287305","0.249"
"8535","2021-01-01","EE","yes","tablet","12","0.9834","0.986"
"11091","2021-03-17","LT","yes","mobile","5","0.064647136","0.064"
"11049","2021-03-31","LT","yes","mobile","5","0.764635304","0.765"
"8508","2021-02-20","EE","yes","desktop","13","0","0"
"11079","2021-03-31","LT","yes","tablet","3","0","0"
"11149","2021-03-01","LV","yes","tablet","6","0.5016","0.504"
"8515","2021-01-07","EE","yes","desktop","5","0.5544","0.553"
"8532","2021-02-25","EE","yes","mobile","8","0.6655","0.666"
"11155","2021-02-05","LV","yes","tablet","5","0","0"
"11153","2021-03-09","LV","no","desktop","2","0","0"
"11091","2021-03-08","LT","yes","mobile","4","0.077795447","0.077"
"11150","2021-02-06","LV","yes","desktop","1","0.143","0.143"
"11050","2021-02-05","LT","yes","desktop","27","0","0"
"11146","2021-03-18","LV","yes","tablet","15","1.38325","1.38"
"11137","2021-03-28","LV","yes","desktop","21","0","0"
"11091","2021-02-07","LT","no","desktop","10","0","0"
"11142","2021-02-24","LV","no","tablet","2","0","0"
"11170","2021-02-15","LV","yes","tablet","4","0.24475","0.244"
"11140","2021-02-05","LV","yes","tablet","13","1.2012","1.203"
"11134","2021-02-14","LV","no","tablet","2","0","0"
"11070","2021-02-22","LT","yes","desktop","5","0","0"
"11090","2021-03-27","LT","no","desktop","8","0","0"
"11153","2021-03-05","LV","no","desktop","2","0","0"
"8534","2021-03-05","EE","yes","mobile","13","1.7798","1.779"
"11155","2021-03-17","LV","yes","tablet","8","0","0"
"8502","2021-03-26","EE","yes","tablet","4","0","0"
"11086","2021-03-25","LT","yes","tablet","8","0","0"
"8508","2021-03-30","EE","yes","tablet","6","0","0"
"8511","2021-03-05","EE","yes","tablet","9","0.83985","0.842"
"8516","2021-02-17","EE","yes","tablet","2","0.31625","0.316"
"11064","2021-03-03","LT","no","tablet","1","0","0"
"11142","2021-03-23","LV","no","mobile","4","0","0"
"11046","2021-02-04","LT","no","tablet","5","0","0"
"8535","2021-02-17","EE","yes","tablet","4","0.15015","0.15"
"11056","2021-03-11","LT","no","mobile","1","0","0"
"11061","2021-03-10","LT","yes","desktop","4","0","0"
"8502","2021-03-15","EE","yes","tablet","3","0","0"
"8515","2021-01-10","EE","no","mobile","1","0.176","0.176"
"11049","2021-03-22","LT","yes","mobile","11","2.373378388","2.374"
"11078","2021-03-21","LT","yes","mobile","3","0","0"
"11155","2021-03-12","LV","yes","tablet","14","1.7028","1.707"
"11086","2021-02-21","LT","yes","tablet","10","0.080689768","0.082"
"11142","2021-03-12","LV","no","mobile","4","0","0"
"11069","2021-02-16","LT","yes","desktop","6","0.933657598","0.933"
"11054","2021-03-26","LT","yes","mobile","15","0","0"
"11049","2021-01-20","LT","yes","tablet","1","0.009971585","0.01"
"8502","2021-01-27","EE","yes","tablet","8","0","0"
"11092","2021-03-08","LT","yes","tablet","8","0.104733496","0.106"
"8519","2021-02-17","EE","no","desktop","1","0","0"
"11080","2021-03-02","LT","yes","tablet","10","1.441673035","1.44"
"11150","2021-01-31","LV","yes","desktop","5","0.570075","0.57"
"8515","2021-02-08","EE","yes","mobile","1","0.3289","0.329"
"11097","2021-03-10","LT","yes","desktop","6","0","0"
"11078","2021-02-06","LT","yes","mobile","4","0","0"
"11075","2021-01-23","LT","no","mobile","3","0","0"
"8511","2021-03-30","EE","yes","tablet","8","0.573705","0.573"
"11048","2021-03-05","LT","yes","mobile","3","0","0"
"11136","2021-03-20","LV","yes","desktop","15","0","0"
"11147","2021-01-01","LV","no","mobile","4","0","0"
"11128","2021-03-29","LT","yes","tablet","4","0","0"
"8506","2021-01-18","EE","yes","mobile","3","0","0"
"11082","2021-03-01","LT","no","desktop","2","0","0"
"11137","2021-01-20","LV","yes","mobile","3","0","0"
"11082","2021-03-12","LT","no","desktop","2","0","0"
"8532","2021-02-02","EE","yes","tablet","2","0.176","0.176"
"11054","2021-03-18","LT","yes","tablet","7","0","0"
"11155","2021-01-27","LV","no","desktop","4","0","0"
"11090","2021-03-20","LT","no","desktop","3","0.602286904","0.602"
"8535","2021-01-22","EE","yes","tablet","4","0.2486","0.249"
"11049","2021-01-21","LT","yes","mobile","4","0.132000455","0.133"
"11142","2021-02-10","LV","no","mobile","6","0","0"
"11142","2021-03-25","LV","no","mobile","2","0","0"
"8534","2021-03-10","EE","yes","tablet","3","0.17655","0.178"
"8502","2021-03-16","EE","yes","tablet","2","0","0"
"8513","2021-02-07","EE","no","mobile","2","0","0"
"11137","2021-01-24","LV","yes","tablet","2","0","0"
"11137","2021-02-10","LV","yes","mobile","5","0","0"
